-73.1657	11.026
-73.1729	11.049
-73.1326	11.0494
-85.6843	25.0571
-83.4216	27.2013
-85.6076	25.0646
-91.5796	18.5634
-99.4505	27.0703
-74.5426	32.1331
-74.5445	32.1057
-83.1208	28.2635
-83.0912	23.0978
-76.6397	20.2493
-76.6215	20.28
-61.1645	5.2951
-76.6227	20.2631
-76.6707	20.2646
-76.6165	20.2437
-76.6268	20.2469
-66.5142	7.0407
-89.849	29.0083
-60.7281	6.6231
-84.4258	14.9873
-84.3101	14.8787
-79.721	21.9619
-84.3298	14.9532
-84.3044	14.8813
-84.2765	14.8496
-84.3245	14.9354
-83.1405	23.0343
-82.4977	23.5757
-78.3589	13.8253
-78.2344	13.7932
-78.2413	13.736
-78.2171	13.7848
-79.5789	21.9157
-108.791	29.6503
-77.7105	8.1622
-70.6033	10.0904
-71.214	33.854
-85.6139	25.1428
-71.2485	33.8484
-85.6346	25.1179
-83.1636	28.034
-84.1446	26.6096
-84.2289	26.5686
-84.2397	26.5631
-88.1701	14.5777
-88.1261	14.5095
-84.346	9.9715
-79.9911	14.8226
-88.1391	14.5549
-88.1252	14.5717
-95.2446	16.392
-95.3266	16.2661
-75.4474	9.7217
-95.3208	16.3294
-89.9662	13.9752
-67.5631	7.0846
-90.1707	13.9897
-79.678	21.8997
-81.4054	22.8885
-85.9046	24.4809
-75.2287	5.744
-64.0035	4.3677
-77.4335	20.7323
-60.0303	2.4944
-60.1604	2.4703
-60.0371	2.4826
-75.9397	30.4873
-60.0055	2.4742
-74.7434	0.5657
-86.6943	16.2024
-86.3407	15.5581
-108.647	29.5733
-108.672	29.5452
-80.4972	22.314
-108.633	29.5808
-82.6753	22.3951
-99.4587	27.3227
-80.8258	22.6809
-84.5019	14.9409
-79.6428	9.6653
-79.4791	21.95
-74.4625	10.4169
-90.4419	28.5987
-90.4468	28.6363
-85.5978	25.0993
-99.4881	27.4091
-83.1287	23.0041
-83.0812	23.0654
-83.4494	23.1565
-99.5759	27.3086
-84.4402	23.2947
-84.4413	23.31
-76.4386	20.2801
-76.4218	20.3081
-105.107	22.2306
-82.544	23.5638
-99.5224	18.038
-84.2627	23.2552
-75.3253	14.418
-75.2633	14.3501
-80.4118	22.341
-105.001	22.0082
-108.723	29.7142
-74.6678	6.7393
-79.586	22.1771
-88.9466	14.0739
-96.9932	18.4401
-88.9221	14.148
-60.1333	2.4906
-73.7908	11.1108
-73.6588	11.1207
-84.711	19.7352
-73.6851	11.1152
-73.7306	11.105
-73.7193	11.1295
-60.1059	2.4738
-84.8366	19.8506
-60.7109	6.6042
-105.456	22.1987
-76.7115	2.2027
-76.7939	2.2078
-76.6854	2.1785
-80.0892	26.8786
-60.5717	6.6954
-79.8285	17.1905
-79.5529	17.2633
-78.2829	13.7361
-78.2469	13.8226
-90.2088	13.9657
-79.5697	21.9084
-75.9469	20.3529
-75.9546	20.3419
-99.0651	21.7978
-75.7366	6.2551
-75.4037	9.1402
-79.6016	21.8555
-108.196	29.1791
-91.3916	18.4846
-91.3434	18.6066
-91.3934	18.5857
-91.3698	18.5626
-88.9275	14.6508
-108.817	29.6441
-74.4439	6.8312
-81.4207	22.8838
-73.5244	1.7839
-73.4427	1.892
-82.5018	23.5748
-90.0977	28.5898
-83.1535	23.0977
-83.5043	23.2056
-84.6358	23.0408
-84.5389	23.0835
-90.07	28.6286
-83.1698	23.1413
-84.5601	23.0656
-84.6047	23.0483
-90.4498	28.5993
-76.086	20.2692
-88.2822	13.808
-83.5384	23.1089
-105.046	22.3118
-104.978	22.0283
-88.5093	28.9878
-83.0898	23.0961
-64.0274	4.3923
-78.003	8.2123
-77.957	8.8155
-108.759	29.6643
-80.1641	26.2933
-81.3495	22.8634
-60.2475	2.3349
-60.2277	2.3331
-79.6707	21.9135
-90.2068	13.9646
-92.076	21.0108
-75.5482	30.6
-64.9404	9.5493
-75.5562	30.6324
-92.0617	21.001
-66.5386	6.9469
-79.6598	21.8671
-85.4851	25.1221
-85.6063	25.0963
-77.5998	20.9473
-75.3971	10.0182
-70.4487	9.9621
-75.3384	9.9911
-70.5586	9.9643
-70.6186	10.0386
-84.4954	14.8415
-75.9167	20.3545
-60.8054	6.6588
-79.7058	21.9217
-84.3106	14.9224
-82.4032	23.3945
-74.5659	0.5524
-105.088	22.2742
-80.7531	12.4183
-108.339	29.637
-82.5494	23.5159
-87.3078	21.6494
-87.2755	21.6014
-83.3126	27.4472
-77.9938	8.782
-83.1623	23.0844
-77.9492	8.7789
-79.1173	21.9735
-79.1829	21.9743
-79.2699	21.9936
-85.9552	24.4885
-83.984	22.887
-60.6612	6.584
-60.6772	6.5921
-60.7523	6.5935
-83.4425	28.1253
-83.1246	28.0771
-83.1549	28.1086
-79.5599	21.9939
-91.4467	18.6266
-91.5037	18.6607
-81.4011	22.8916
-88.3601	14.8307
-99.4674	26.7653
-88.3673	14.8048
-88.5399	15.0604
-105.252	22.2395
-88.4107	14.8718
-88.508	15.0887
-78.2412	13.7783
-78.1654	13.7697
-78.2763	13.8217
-76.3666	30.2849
-90.2515	13.9765
-90.1758	14.1812
-108.822	29.6775
-84.5972	15.1077
-84.6285	15.1508
-84.6159	15.1074
-84.9651	15.3578
-84.5769	15.0999
-73.1418	11.0366
-89.7832	29.0275
-84.6767	19.7098
-73.2817	11.121
-84.7007	19.7448
-105.298	22.35
-105.393	22.3492
-78.0319	8.8115
-78.7227	17.144
-86.3101	15.4713
-80.031	22.7726
-88.2047	14.4214
-105.428	22.3145
-60.15	2.3098
-74.345	4.8725
-74.7415	6.7046
-74.6439	6.6892
-74.7024	6.7115
-74.6739	6.7139
-90.3251	14.1352
-90.1315	28.6447
-83.1365	23.157
-91.3685	18.6386
-91.4155	18.5968
-83.1435	23.0494
-76.3163	0.8244
-76.3458	0.8437
-83.6492	20.7512
-80.7942	22.6704
-108.849	29.6057
-108.782	29.6716
-108.821	29.6238
-85.0503	18.5167
-85.0564	18.553
-108.816	29.6616
-85.1232	18.4804
-76.5531	20.3357
-76.5497	20.3201
-60.3431	2.3734
-87.6	14.6422
-75.8881	30.4482
-75.8851	30.496
-75.9	30.4745
-105.379	22.7214
-70.429	10.0339
-70.4108	10.0343
-70.4328	10.0327
-99.4292	26.9137
-105.373	22.3946
-99.4034	27.0287
-105.076	22.3069
-87.1044	12.9976
-85.6412	25.1453
-85.6549	25.1274
-90.4797	28.5808
-87.1595	12.898
-78.0869	8.6803
-77.9689	8.7607
-66.443	7.1301
-82.4948	23.5568
-82.7924	23.6471
-75.8355	20.4432
-75.8544	20.4148
-70.3423	10.3738
-70.2173	10.2871
-90.2498	13.9849
-76.2279	20.2376
-77.4135	20.7325
-77.3942	20.765
-83.083	22.6474
-83.1044	22.6579
-79.6187	21.8592
-71.3581	33.7708
-79.6632	21.8684
-108.509	29.734
-75.9428	20.3163
-81.4396	22.8987
-87.0376	13.1574
-108.654	29.5626
-75.2357	14.3254
-71.1466	10.5881
-78.9175	21.8119
-78.2924	13.8016
-78.2706	13.8081
-84.3988	23.3572
-80.9576	22.6298
-79.6009	21.9745
-79.5836	21.9718
-80.7114	12.4083
-92.9256	19.1508
-104.967	21.9691
-61.8406	6.4076
-105.127	22.4131
-92.8928	19.0984
-95.4007	17.1777
-62.3919	2.8045
-108.751	29.6682
-64.107	4.4871
-74.4521	6.982
-74.425	6.9717
-83.1545	23.0869
-71.1131	34.8177
-71.1469	34.7109
-83.2037	23.0439
-83.3587	27.2201
-88.2372	13.8701
-77.674	21.0451
-105.277	22.3977
-88.8683	15.6534
-99.4647	27.4357
-76.6213	20.3203
-108.333	27.8329
-79.6586	21.9225
-79.7301	21.929
-79.6407	21.9558
-75.8278	30.772
-108.508	29.5175
-79.7261	21.8254
-99.5637	18.0437
-99.4401	18.1445
-83.9037	22.9331
-90.1895	13.9632
-70.547	10.1269
-90.3499	13.9906
-90.2948	14.0609
-89.618	28.8593
-89.6046	28.8681
-84.2813	14.8765
-84.2934	14.8621
-84.2752	14.8602
-84.6735	19.7682
-85.0979	18.5343
-105.271	22.427
-105.356	22.2533
-83.1313	23.0581
-104.977	21.9515
-79.6033	21.7874
-79.095	21.9212
-105.252	22.3747
-105.201	22.247
-91.4806	18.7764
-79.6412	21.8837
-82.552	23.4952
-82.5178	23.5217
-78.0119	8.824
-60.2014	2.3624
-60.2652	2.3419
-84.3648	26.5971
-88.296	13.761
-88.2998	13.7546
-79.48	21.9443
-79.5336	21.9295
-79.6297	21.942
-82.5309	23.5212
-82.5373	23.5311
-81.4326	22.8526
-75.682	6.2669
-83.5513	23.1248
-81.0455	25.5507
-75.5833	30.6385
-74.1506	5.5674
-74.1896	5.5336
-99.4685	27.1434
-80.5877	8.4407
-80.5521	8.5159
-83.0754	28.0467
-78.2262	13.7856
-78.4623	13.692
-82.5458	23.4771
-108.56	29.6066
-82.734	8.5146
-79.5022	21.9337
-60.3831	6.1885
-60.2826	6.1723
-79.5301	21.9399
-60.2264	6.1168
-84.4108	23.3172
-84.4686	23.3727
-81.4647	22.8626
-84.2218	26.6128
-79.023	21.869
-77.9433	20.925
-90.3586	13.9913
-90.2996	14.0237
-78.5021	27.1992
-70.426	10.0575
-70.4821	10.0886
-83.2853	27.5436
-64.3021	10.4435
-95.1679	16.4171
-108.802	29.6881
-108.665	29.826
-82.5146	23.4915
-81.5875	30.3381
-81.7322	30.3208
-78.8422	14.2395
-79.1319	21.9649
-73.746	11.1663
-80.541	26.4104
-83.7214	30.662
-64.9017	9.5458
-64.9194	9.5416
-77.7095	8.1432
-64.9577	9.562
-80.9222	22.7546
-77.4637	8.1355
-80.9365	22.6959
-81.0717	25.5292
-74.3538	5.5314
-90.2049	13.9813
-90.1822	13.965
-90.2317	13.9544
-85.5738	25.1316
-90.1572	13.9817
-85.6282	25.1124
-85.6324	25.1314
-88.3673	14.6842
-88.1581	14.6492
-88.3714	14.6517
-88.1826	14.5804
-88.1982	14.6405
-88.2132	14.5932
-88.2443	14.6335
-88.1751	14.5997
-60.5221	2.1842
-61.2335	5.3272
-87.2681	13.138
-75.5404	30.6795
-87.3691	13.0894
-83.6367	10.259
-81.3119	22.8863
-81.3029	22.8933
-83.6526	10.2551
-79.7226	17.2271
-76.7827	2.2126
-83.1447	23.093
-80.8601	26.1599
-80.8511	26.1771
-105.265	22.6076
-80.7274	12.3982
-105.296	22.9593
-88.2506	13.8927
-88.6355	14.0574
-86.1328	15.4772
-77.6941	7.6659
-77.7226	7.689
-88.2746	13.8814
-80.0961	26.8122
-86.2841	15.4742
-95.4267	17.1833
-77.7099	7.6733
-64.1103	4.5387
-79.6515	21.8907
-82.5541	23.4712
-105.272	22.2555
-105.162	22.4986
-90.0977	13.9882
-90.0797	13.9759
-60.1896	2.3875
-80.3936	22.2585
-80.4816	22.3558
-79.7088	21.8721
-77.9662	8.8498
-105.35	22.3245
-80.4347	22.29
-93.4842	17.7299
-79.6986	17.4664
-79.8199	17.4393
-78.898	21.8107
-82.5983	23.5677
-70.2193	10.2876
-80.9445	22.6401
-75.4061	30.7239
-80.786	26.4881
-80.5226	26.3875
-88.1554	20.1966
-108.86	29.5382
-107.907	29.5396
-107.837	29.5889
-79.7392	21.9006
-76.6009	30.4226
-76.3237	30.3574
-76.4004	30.481
-82.5102	23.6341
-76.2769	30.3526
-76.3436	30.3133
-82.538	23.5409
-76.3689	30.3186
-84.1242	22.6484
-84.1991	30.392
-84.2362	30.3613
-90.2355	14.03
-90.2884	13.9062
-75.7895	6.2814
-90.1592	14.0275
-89.7937	14.1419
-75.5304	30.7311
-60.5756	6.5292
-60.075	2.5418
-83.3567	23.1214
-91.3976	18.5994
-91.257	18.5693
-91.2596	18.5565
-91.2009	18.5593
-91.3502	18.5007
-84.3019	14.8924
-75.5385	5.363
-84.2806	14.8993
-85.5573	25.1807
-84.5083	15.1567
-85.6751	25.1649
-84.2959	14.8673
-85.6379	25.1023
-84.6216	15.0996
-85.6514	25.1352
-80.9097	22.6829
-63.6447	5.7222
-63.7764	5.7699
-80.5032	22.4226
-75.8629	30.4933
-79.526	21.9657
-79.4854	21.8836
-98.0862	24.1015
-98.0674	24.1358
-99.4064	26.9054
-108.789	29.692
-82.4168	23.3292
-78.3128	13.8832
-73.1701	11.0293
-73.1656	11.0839
-66.154	4.5038
-90.0382	14.0225
-90.4443	14.1311
-90.3085	14.0305
-90.2742	14.0059
-81.4682	22.8844
-82.4553	23.5767
-108.826	29.701
-79.2662	22.3635
-85.129	18.5484
-108.794	29.7381
-84.7058	23.1684
-78.8706	17.0074
-99.4988	27.3279
-80.1403	26.8206
-83.1263	23.0995
-83.582	23.426
-75.1504	5.7867
-79.7028	21.8893
-79.6716	21.8582
-95.0242	16.3231
-95.2138	16.3845
-95.2602	16.3585
-95.1286	16.4222
-76.2237	30.3667
-95.8703	21.0411
-95.4003	16.2522
-95.1938	16.2641
-60.2709	2.3539
-86.2733	15.5116
-95.2252	16.8096
-97.6905	18.2874
-97.6396	18.5654
-108.808	29.6827
-108.747	29.7595
-87.143	12.9589
-108.528	29.7985
-80.4819	22.4488
-80.5117	22.4649
-105.256	22.4832
-88.9561	14.621
-70.1972	10.2815
-74.7466	0.5995
-76.2566	19.7195
-83.7563	23.008
-83.7511	23.0202
-82.5591	23.5551
-108.068	29.329
-75.5081	9.6988
-90.4743	28.5839
-83.2781	28.2424
-81.3629	22.8649
-83.1193	28.1516
-88.4525	14.7035
-88.1992	14.5955
-88.1693	14.5993
-88.4673	14.5514
-88.2288	14.656
-75.7907	30.7964
-88.1885	14.6022
-88.9216	14.1171
-82.9251	8.4962
-79.6751	21.8792
-88.954	14.1181
-83.6548	20.7317
-79.6881	21.9031
-79.6987	21.8969
-87.6637	14.6283
-76.2612	0.849
-73.6218	11.2085
-88.3094	13.9097
-84.7557	30.1452
-75.4472	9.0988
-84.7163	30.1553
-84.2094	26.5997
-75.5859	9.0225
-108.664	29.5442
-84.2129	26.56
-108.774	29.5885
-81.4518	22.8913
-90.1425	13.9417
-82.6563	23.3623
-82.5137	23.5638
-90.0843	14.0056
-90.2592	13.9404
-70.5204	10.1532
-68.1936	7.1459
-90.1194	13.9995
-82.5067	23.5337
-82.513	23.5177
-80.0018	18.6226
-80.4833	22.4228
-90.1137	13.9869
-79.6631	21.8772
-79.6468	21.8471
-79.6438	21.9488
-79.6116	21.855
-90.4557	19.6159
-76.5977	20.3134
-76.6583	20.3049
-75.3728	10.0304
-81.4173	22.8937
-74.4755	10.6069
-81.0068	22.7755
-74.3531	10.5952
-74.1917	5.2726
-71.3158	33.75
-60.0421	2.5282
-80.9369	22.6811
-61.1445	5.3154
-105.312	22.4133
-105.269	22.3439
-79.68	21.8409
-80.2753	26.5484
-78.9103	17.1533
-84.0571	23.1362
-99.5756	26.3924
-64.1591	4.5044
-65.3294	9.3894
-80.117	26.7615
-106.429	16.6154
-106.405	16.5624
-87.1595	12.8818
-87.085	12.9989
-106.37	16.5851
-79.5805	21.9348
-106.002	16.385
-79.524	21.9278
-83.092	23.1503
-75.2163	14.3667
-79.5639	21.9409
-99.4201	26.9248
-77.985	20.9099
-83.958	22.8472
-84.0753	22.8546
-83.355	27.4447
-60.1933	6.0932
-75.447	30.6805
-60.1167	2.4843
-76.2436	30.3181
-75.7909	7.6883
-75.8099	7.7001
-75.8389	7.6971
-105.25	22.3509
-75.8593	7.6805
-81.0334	25.5456
-83.7924	30.6547
-60.9503	6.5724
-76.6837	17.3412
-76.7187	17.3691
-80.3561	22.2984
-76.9255	17.3051
-79.6964	21.951
-79.7233	21.9632
-99.5411	27.1423
-76.3012	0.8372
-64.1768	4.5177
-80.0287	15.1049
-79.9688	15.1088
-80.0141	15.1331
-84.4191	23.3789
-80.0352	15.0467
-84.4882	23.3395
-84.5536	23.2805
-83.2082	23.1142
-84.2513	30.4906
-60.2278	2.3783
-83.1911	28.2059
-83.847	30.6292
-105.253	22.2643
-105.249	22.4508
-80.9056	22.7008
-60.6545	6.5765
-80.9139	22.6708
-80.9597	22.7601
-70.5371	10.1484
-90.2688	13.9607
-90.2676	13.9524
-90.099	14.0163
-90.2691	14.1607
-108.675	29.5181
-108.66	29.5336
-83.4475	27.2555
-76.8497	6.9947
-76.8293	7.0399
-76.8343	7.0752
-76.8535	7.0105
-76.8757	7.0219
-82.6719	8.6251
-82.9893	8.8911
-76.8267	7.0628
-76.4271	8.2437
-79.6804	21.8642
-81.4254	22.9391
-80.107	26.8578
-98.581	19.3459
-98.5127	19.4199
-64.5314	3.9829
-104.96	21.8555
-80.9464	22.6537
-79.7448	21.9558
-91.2032	18.5834
-76.5558	20.2944
-91.3602	18.5433
-76.0006	30.8007
-82.4878	23.3653
-88.2065	14.5077
-88.3189	14.4532
-88.285	14.436
-88.5566	14.4903
-88.1828	14.4068
-81.3808	22.8951
-108.782	29.6306
-88.9765	14.8213
-88.9458	14.8338
-98.0557	24.4428
-62.4733	2.8295
-97.9852	24.4567
-83.4252	23.1148
-97.9907	19.1817
-97.7883	19.0438
-79.6809	21.9076
-79.6582	21.8859
-79.6911	21.917
-76.7492	2.3148
-88.6712	13.996
-65.8313	3.2113
-105.161	22.4248
-83.1528	28.1855
-99.4996	27.2608
-73.2111	10.982
-79.604	21.9097
-79.6138	21.8631
-75.5642	30.6013
-78.2681	13.8515
-85.6929	25.1288
-84.248	26.4141
-77.1159	16.5377
-83.7842	30.5996
-83.4654	23.0172
-77.2294	16.5657
-83.6383	20.6816
-60.6254	6.479
-74.5664	0.5537
-74.5944	0.567
-74.555	0.549
-87.1772	13.0205
-79.7352	21.933
-87.1095	12.9654
-81.5121	22.9629
-79.2612	27.1495
-105.16	22.5337
-99.4769	26.3254
-64.0583	4.5218
-76.2464	0.4791
-75.7381	30.7943
-75.7819	30.7948
-99.5145	27.1685
-100.078	22.2213
-80.8116	22.7638
-65.3119	4.2219
-79.7214	21.8784
-79.4968	21.8908
-107.936	29.5689
-76.4459	20.2855
-84.1866	26.6005
-84.2005	26.5204
-80.3234	22.3025
-80.4033	22.3072
-84.23	26.5692
-105.004	22.2837
-77.8633	20.8425
-77.9357	20.8193
-84.2929	26.5448
-84.3354	14.7866
-78.5835	27.182
-80.7441	12.41
-70.4397	10.1321
-75.8638	30.4927
-83.3057	23.1308
-88.2914	14.5378
-75.8697	30.4959
-75.4523	9.9818
-75.291	10.0041
-82.5325	23.6295
-82.7164	23.657
-81.4091	22.9054
-81.3627	22.9098
-80.5633	22.4337
-75.7478	6.3082
-75.7536	6.2809
-99.2001	21.7052
-99.1181	21.8263
-73.2757	11.1707
-80.467	26.4434
-60.5834	6.5761
-84.6258	30.1974
-60.5747	6.5676
-82.5571	23.5364
-60.5757	6.5502
-91.553	18.6932
-91.2555	18.7835
-79.691	21.7694
-79.6363	21.8665
-91.3676	18.6323
-95.3749	17.1755
-74.7252	6.6635
-74.4567	6.601
-78.17	13.7984
-87.1233	12.9704
-80.8929	22.6634
-87.3174	12.8745
-87.3511	13.088
-84.8393	25.2112
-97.0994	18.488
-87.1765	12.9417
-71.2003	33.8176
-75.4006	30.6656
-75.4199	30.622
-75.5386	30.5772
-83.2778	23.0604
-81.4016	22.835
-76.3807	20.2928
-84.6498	19.6928
-84.8259	19.8006
-78.6981	17.1804
-78.6887	17.1971
-78.9023	14.2869
-80.5231	26.4055
-80.1991	26.3239
-79.6698	21.8577
-77.9408	8.7271
-64.5	4.0237
-79.6668	21.8674
-79.6757	21.8841
-84.5279	15.0719
-84.6205	15.1044
-84.3367	26.469
-84.5773	15.0737
-84.5809	15.0637
-74.2557	5.6083
-97.744	18.2546
-105	22.2532
-90.2411	13.9353
-90.1375	14.1029
-81.4432	22.8955
-60.1743	2.351
-105.194	22.709
-90.1782	14.013
-81.1008	8.1192
-81.017	8.0943
-81.1236	8.0324
-108.617	29.541
-83.2048	23.1121
-76.4551	20.3212
-79.6957	21.9105
-76.437	20.3107
-67.5396	7.1299
-79.6863	21.9257
-99.4918	26.2279
-67.5056	7.0609
-79.246	27.1665
-74.6562	2.555
-64.0934	4.4432
-75.7645	30.7931
-78.2468	13.7997
-78.2765	13.8264
-90.0887	28.5726
-83.5539	23.1768
-85.6128	25.1585
-85.6264	25.21
-82.5757	23.5516
-85.5602	25.1724
-83.0785	28.1391
-82.4303	23.3489
-85.7532	25.2658
-83.1075	28.1417
-77.9781	8.7388
-80.9544	22.6818
-61.124	5.3435
-106.091	26.8545
-87.1503	24.1506
-80.1054	26.9072
-99.4779	27.231
-99.5419	26.9317
-99.5363	27.0798
-105.147	22.2667
-90.4466	28.5693
-75.4442	30.6957
-75.4442	30.6968
-84.7833	25.1642
-69.1472	17.9482
-105.185	22.5146
-83.3563	23.1156
-105.331	22.425
-88.6769	14.6909
-88.2322	14.5886
-88.4531	13.8536
-88.2725	13.7935
-88.3275	13.6775
-88.2936	13.7607
-88.2987	13.7518
-88.4058	13.6938
-84.6696	30.143
-88.1334	14.5004
-88.1819	14.478
-79.4984	21.9303
-88.7324	14.8709
-86.3099	15.398
-88.3295	13.9313
-64.9138	9.5658
-79.6628	21.8865
-79.6685	21.8622
-88.9852	14.6854
-88.9089	14.7337
-98.0132	24.3769
-97.982	24.3858
-80.9408	22.653
-80.5309	26.3688
-85.6584	25.0658
-60.5562	6.5846
-64.9495	9.5383
-84.3679	26.4699
-84.7611	27.426
-84.5171	23.305
-84.4993	23.3013
-84.3011	26.5453
-84.5083	23.291
-84.479	23.3748
-82.5625	23.5426
-88.1255	20.2596
-105.082	22.3107
-64.09	10.3085
-75.5405	30.6371
-75.5457	30.639
-83.1129	8.8371
-105.246	22.2483
-64.1142	4.4487
-73.3235	11.0972
-73.236	11.0303
-73.2014	11.0022
-73.0689	10.9716
-80.9266	22.6417
-73.1439	11.0003
-80.9634	22.6987
-80.847	12.3425
-99.4829	27.3411
-99.5239	27.3375
-76.1852	30.3399
-82.5565	23.5518
-84.7765	25.1666
-81.4294	22.8967
-87.0031	13.0416
-75.7646	9.8539
-83.1025	23.1298
-78.231	13.7743
-105.216	22.2132
-98.1199	24.3481
-98.0236	24.497
-97.978	24.4705
-105.078	22.4353
-84.1142	26.5992
-88.1402	13.8452
-80.9068	22.7113
-81.1328	22.7389
-108.737	29.746
-82.9789	25.7459
-104.203	20.0133
-74.5575	0.5687
-74.5234	0.594
-74.7131	0.6123
-84.024	22.856
-84.0646	22.8832
-70.2807	10.0318
-90.0502	21.4971
-80.1176	26.8618
-86.6265	15.5942
-86.3974	15.438
-82.553	23.5707
-82.5606	23.5924
-82.5187	23.6165
-90.1777	13.8279
-89.8933	13.9539
-90.1769	13.8825
-81.3464	22.7897
-108.818	29.6
-81.4152	22.9005
-81.4141	22.9195
-108.809	29.6767
-108.806	29.7013
-74.295	5.5086
-83.7956	30.6189
-98.4387	22.9333
-83.8132	30.6427
-80.4456	22.3147
-60.9229	6.6149
-71.3178	33.7643
-75.5374	30.6375
-72.631	10.8567
-99.0519	21.8953
-79.7365	21.9903
-78.047	20.9192
-81.3222	22.808
-105.394	22.5922
-79.6297	21.9534
-60.6826	1.6437
-105.01	22.2567
-92.1505	20.9622
-84.4684	23.3042
-84.5473	23.3301
-84.4647	23.2848
-76.2617	0.8402
-80.5079	22.4481
-76.2593	0.8572
-64.2263	4.5066
-78.2829	13.7798
-85.8055	25.2775
-85.5272	25.2211
-79.5557	21.9253
-85.6266	25.2017
-85.6692	25.2116
-85.6712	25.2169
-79.6972	21.8185
-79.9328	21.8645
-79.6913	21.825
-93.1373	17.5699
-92.9536	17.7056
-93.0023	17.7072
-60.2212	2.368
-83.266	27.5445
-97.1311	16.9639
-97.3504	16.8393
-81.4147	22.8314
-77.9473	8.8223
-64.625	3.9701
-108.639	29.525
-82.4777	23.3775
-95.3301	16.3921
-95.3283	16.4011
-78.7961	17.063
-81.8419	8.3164
-91.3344	18.4852
-91.2614	18.5405
-105.162	22.5225
-96.963	18.5187
-97.1042	18.3547
-96.9668	18.4828
-96.9417	18.4663
-95.3496	17.1877
-84.5647	30.1719
-90.1327	13.9315
-80.3064	8.4532
-84.3155	14.8937
-80.5225	8.4551
-84.3245	14.7973
-75.8385	30.5271
-63.7081	1.9693
-79.741	21.9257
-79.7863	21.9168
-75.5248	30.5803
-84.6818	19.8247
-64.8745	9.5375
-77.7182	18.3124
-64.9104	9.6501
-80.8614	22.6976
-83.4303	23.0091
-75.3693	14.3171
-75.1846	14.2891
-87.7719	14.3224
-87.4546	14.1371
-73.4369	11.146
-79.2404	27.2337
-79.6964	21.8778
-83.1867	23.0959
-83.1824	23.1342
-83.6387	23.9788
-60.6819	6.6373
-97.9009	24.3852
-82.5038	23.5709
-89.6533	28.8544
-84.223	26.5528
-80.4823	22.3986
-84.2242	23.3107
-83.3455	23.1274
-75.725	30.7785
-78.2185	21.153
-83.379	27.2426
-88.2087	13.9554
-90.0806	28.6068
-83.0642	22.5825
-78.1823	13.7725
-79.5808	22.1547
-77.9863	20.8418
-84.1325	12.9647
-84.4978	23.3127
-84.5283	23.2959
-65.7511	3.2446
-84.4571	23.3093
-85.5705	25.1136
-81.3026	22.8313
-81.309	22.843
-81.5487	22.9001
-84.2849	14.7715
-60.2976	2.387
-84.5576	14.9752
-90.2693	13.9953
-82.8567	9.2287
-99.5137	26.3761
-85.631	25.1033
-85.6894	25.1075
-84.3738	14.8853
